,ws_norm,Location,forecast_day,latitude,longitude,name,State
489,-2.0749999999999997,US_WV,9,38.597626,-80.454903,West Virginia,WV
490,-0.8016666666666663,US_WI,0,43.78444,-88.787868,Wisconsin,WI
491,-2.508666666666666,US_WI,1,43.78444,-88.787868,Wisconsin,WI
492,-3.721333333333334,US_WI,2,43.78444,-88.787868,Wisconsin,WI
493,-3.608,US_WI,3,43.78444,-88.787868,Wisconsin,WI
494,-3.278333333333332,US_WI,4,43.78444,-88.787868,Wisconsin,WI
495,-4.204333333333333,US_WI,5,43.78444,-88.787868,Wisconsin,WI
496,-3.830666666666667,US_WI,6,43.78444,-88.787868,Wisconsin,WI
497,-3.6140000000000003,US_WI,7,43.78444,-88.787868,Wisconsin,WI
498,-3.6580000000000004,US_WI,8,43.78444,-88.787868,Wisconsin,WI
499,-3.4893333333333336,US_WI,9,43.78444,-88.787868,Wisconsin,WI
500,-0.607333333333334,US_WY,0,43.075968,-107.290284,Wyoming,WY
501,-2.0979999999999994,US_WY,1,43.075968,-107.290284,Wyoming,WY
502,-4.515666666666667,US_WY,2,43.075968,-107.290284,Wyoming,WY
503,-4.224333333333334,US_WY,3,43.075968,-107.290284,Wyoming,WY
504,-4.665999999999999,US_WY,4,43.075968,-107.290284,Wyoming,WY
505,-4.371333333333334,US_WY,5,43.075968,-107.290284,Wyoming,WY
506,-4.831999999999999,US_WY,6,43.075968,-107.290284,Wyoming,WY
507,-5.3953333333333315,US_WY,7,43.075968,-107.290284,Wyoming,WY
508,-5.636666666666667,US_WY,8,43.075968,-107.290284,Wyoming,WY
509,-5.566,US_WY,9,43.075968,-107.290284,Wyoming,WY
