,temp_norm,Location,forecast_day,latitude,longitude,name,State
75,7.328000000000003,US_DC,5,38.905985,-77.033418,District of Columbia,DC
76,8.557999999999996,US_DC,6,38.905985,-77.033418,District of Columbia,DC
77,6.920666666666662,US_DC,7,38.905985,-77.033418,District of Columbia,DC
78,5.190666666666665,US_DC,8,38.905985,-77.033418,District of Columbia,DC
79,8.627333333333333,US_DC,9,38.905985,-77.033418,District of Columbia,DC
80,5.043333333333333,US_DC,10,38.905985,-77.033418,District of Columbia,DC
81,1.1793333333333322,US_FL,0,27.664827,-81.515754,Florida,FL
82,1.9558333333333344,US_FL,1,27.664827,-81.515754,Florida,FL
83,2.798333333333332,US_FL,2,27.664827,-81.515754,Florida,FL
84,2.49966666666667,US_FL,5,27.664827,-81.515754,Florida,FL
85,2.9896666666666682,US_FL,6,27.664827,-81.515754,Florida,FL
86,3.1620000000000026,US_FL,7,27.664827,-81.515754,Florida,FL
87,3.437000000000001,US_FL,8,27.664827,-81.515754,Florida,FL
88,3.249333333333336,US_FL,9,27.664827,-81.515754,Florida,FL
89,0.506333333333334,US_FL,10,27.664827,-81.515754,Florida,FL
90,4.574333333333339,US_GA,0,32.157435,-82.907123,Georgia,GA
91,6.10916666666667,US_GA,1,32.157435,-82.907123,Georgia,GA
92,7.253333333333334,US_GA,2,32.157435,-82.907123,Georgia,GA
93,3.365000000000002,US_GA,5,32.157435,-82.907123,Georgia,GA
94,4.638666666666666,US_GA,6,32.157435,-82.907123,Georgia,GA
95,4.895666666666667,US_GA,7,32.157435,-82.907123,Georgia,GA
96,5.612666666666666,US_GA,8,32.157435,-82.907123,Georgia,GA
97,5.176666666666666,US_GA,9,32.157435,-82.907123,Georgia,GA
98,2.6529999999999987,US_GA,10,32.157435,-82.907123,Georgia,GA
99,2.420333333333339,US_HI,0,19.898682,-155.665857,Hawaii,HI
100,2.5300000000000047,US_HI,1,19.898682,-155.665857,Hawaii,HI
101,2.242777777777782,US_HI,2,19.898682,-155.665857,Hawaii,HI
102,2.4976666666666603,US_HI,5,19.898682,-155.665857,Hawaii,HI
103,-0.9223333333333343,US_HI,6,19.898682,-155.665857,Hawaii,HI
104,-1.0283333333333324,US_HI,7,19.898682,-155.665857,Hawaii,HI
105,-0.9960000000000022,US_HI,8,19.898682,-155.665857,Hawaii,HI
106,-0.9789999999999957,US_HI,9,19.898682,-155.665857,Hawaii,HI
107,2.5236666666666743,US_HI,10,19.898682,-155.665857,Hawaii,HI
108,11.313666666666666,US_ID,0,44.068202,-114.742041,Idaho,ID
109,14.406666666666663,US_ID,1,44.068202,-114.742041,Idaho,ID
110,16.41277777777778,US_ID,2,44.068202,-114.742041,Idaho,ID
111,14.266333333333332,US_ID,5,44.068202,-114.742041,Idaho,ID
112,9.119333333333337,US_ID,6,44.068202,-114.742041,Idaho,ID
113,8.907333333333334,US_ID,7,44.068202,-114.742041,Idaho,ID
114,7.819333333333336,US_ID,8,44.068202,-114.742041,Idaho,ID
115,9.06666666666667,US_ID,9,44.068202,-114.742041,Idaho,ID
116,16.048999999999992,US_ID,10,44.068202,-114.742041,Idaho,ID
117,8.417000000000005,US_IL,0,40.633125,-89.398528,Illinois,IL
118,5.124166666666667,US_IL,1,40.633125,-89.398528,Illinois,IL
119,7.062777777777779,US_IL,2,40.633125,-89.398528,Illinois,IL
120,11.161666666666665,US_IL,5,40.633125,-89.398528,Illinois,IL
121,9.329333333333338,US_IL,6,40.633125,-89.398528,Illinois,IL
122,11.042333333333332,US_IL,7,40.633125,-89.398528,Illinois,IL
123,11.882999999999996,US_IL,8,40.633125,-89.398528,Illinois,IL
124,9.448,US_IL,9,40.633125,-89.398528,Illinois,IL
125,6.865333333333329,US_IL,10,40.633125,-89.398528,Illinois,IL
126,7.156666666666663,US_IN,0,40.551217,-85.602364,Indiana,IN
127,5.287500000000001,US_IN,1,40.551217,-85.602364,Indiana,IN
128,4.745555555555555,US_IN,2,40.551217,-85.602364,Indiana,IN
129,11.16033333333333,US_IN,5,40.551217,-85.602364,Indiana,IN
130,11.231333333333332,US_IN,6,40.551217,-85.602364,Indiana,IN
131,11.504999999999999,US_IN,7,40.551217,-85.602364,Indiana,IN
